rownames,chromosome,start,end,bases,gc,mappability,blacklist,residual,use
1:130500001-131000000,1,130500001.0,131000000.0,0.0,,0.0,0.0,,False
1:131000001-131500000,1,131000001.0,131500000.0,0.0,,0.0,0.0,,False
1:131500001-132000000,1,131500001.0,132000000.0,0.0,,0.0,0.0,,False
1:132000001-132500000,1,132000001.0,132500000.0,0.0,,0.0,0.0,,False
1:132500001-133000000,1,132500001.0,133000000.0,0.0,,0.0,0.0,,False
1:133000001-133500000,1,133000001.0,133500000.0,0.0,,0.0,0.0,,False
1:133500001-134000000,1,133500001.0,134000000.0,0.0,,0.0,0.0,,False
1:134000001-134500000,1,134000001.0,134500000.0,0.0,,0.0,0.0,,False
1:134500001-135000000,1,134500001.0,135000000.0,0.0,,0.0,0.0,,False
1:135000001-135500000,1,135000001.0,135500000.0,0.0,,0.0,0.0,,False
1:135500001-136000000,1,135500001.0,136000000.0,0.0,,0.0,0.0,,False
1:136000001-136500000,1,136000001.0,136500000.0,0.0,,0.0,0.0,,False
1:136500001-137000000,1,136500001.0,137000000.0,0.0,,0.0,0.0,,False
1:137000001-137500000,1,137000001.0,137500000.0,0.0,,0.0,0.0,,False
1:137500001-138000000,1,137500001.0,138000000.0,0.0,,0.0,0.0,,False
1:138000001-138500000,1,138000001.0,138500000.0,0.0,,0.0,0.0,,False
1:138500001-139000000,1,138500001.0,139000000.0,0.0,,0.0,0.0,,False
1:139000001-139500000,1,139000001.0,139500000.0,0.0,,0.0,0.0,,False
1:139500001-140000000,1,139500001.0,140000000.0,0.0,,0.0,0.0,,False
1:140000001-140500000,1,140000001.0,140500000.0,0.0,,0.0,0.0,,False
1:140500001-141000000,1,140500001.0,141000000.0,0.0,,0.0,0.0,,False
1:141000001-141500000,1,141000001.0,141500000.0,0.0,,0.0,0.0,,False
1:141500001-142000000,1,141500001.0,142000000.0,0.0,,0.0,0.0,,False
1:142000001-142500000,1,142000001.0,142500000.0,0.0,,0.0,0.0,,False
1:142500001-143000000,1,142500001.0,143000000.0,76.46539999999999,39.528989582216276,20.9332,2.2518,,False
1:143000001-143500000,1,143000001.0,143500000.0,66.4478,41.58783285526383,19.1034,2.1606,,False
1:143500001-144000000,1,143500001.0,144000000.0,60.0,40.982,28.316799999999997,0.0,,False
1:144000001-144500000,1,144000001.0,144500000.0,70.0,41.582857142857144,22.714100000000002,0.0,,False
1:144500001-145000000,1,144500001.0,145000000.0,70.0,41.289142857142856,47.5983,0.0,,False
1:145000001-145500000,1,145000001.0,145500000.0,100.0,41.8954,58.0948,0.0928,,False
1:145500001-146000000,1,145500001.0,146000000.0,90.0,43.172222222222224,59.85470000000001,0.004,,False
1:146000001-146500000,1,146000001.0,146500000.0,80.0,42.7115,23.4862,0.0,,False
1:146500001-147000000,1,146500001.0,147000000.0,100.0,40.1916,78.5243,0.0,0.005587762829512566,True
1:147000001-147500000,1,147000001.0,147500000.0,100.0,42.1954,77.1988,0.0114,-0.005670571243109712,False
1:147500001-148000000,1,147500001.0,148000000.0,100.0,42.3064,38.1695,0.0,,False
1:148000001-148500000,1,148000001.0,148500000.0,42.2716,42.35657036875822,10.6018,0.0,,False
1:148500001-149000000,1,148500001.0,149000000.0,78.6204,39.936962925652885,23.4712,0.1126,,False
1:149000001-149500000,1,149000001.0,149500000.0,91.037,42.527543745949444,47.3334,0.5292,,False
1:149500001-150000000,1,149500001.0,150000000.0,98.071,42.911360137043566,48.707,0.0,,False
1:150000001-150500000,1,150000001.0,150500000.0,100.0,43.4554,79.2873,0.0182,-0.0031565897573095913,False
1:150500001-151000000,1,150500001.0,151000000.0,100.0,44.1578,77.86800000000001,0.0,0.0001868948898843259,True
1:151000001-151500000,1,151000001.0,151500000.0,100.0,46.5386,79.2809,0.0,0.0218310595132033,True
1:151500001-152000000,1,151500001.0,152000000.0,100.0,44.7812,86.939,0.0,-0.004866785393927764,True
1:152000001-152500000,1,152000001.0,152500000.0,100.0,41.4476,83.4632,0.0,0.021569047181641543,True
1:152500001-153000000,1,152500001.0,153000000.0,100.0,41.3722,88.2525,0.0,-0.016861774396101536,True
1:153000001-153500000,1,153000001.0,153500000.0,100.0,42.8868,86.0011,0.0,-0.012491076437093407,True
1:153500001-154000000,1,153500001.0,154000000.0,100.0,48.1642,80.8865,0.0,0.0031293487038801526,True
1:154000001-154500000,1,154000001.0,154500000.0,100.0,45.6038,76.7839,0.0,0.00506883047627793,True
1:154500001-155000000,1,154500001.0,155000000.0,100.0,48.423,89.37180000000001,0.0,0.02953071486314718,True
1:155000001-155500000,1,155000001.0,155500000.0,100.0,48.2054,80.88589999999999,0.0,-0.043533304410971974,True
1:155500001-156000000,1,155500001.0,156000000.0,100.0,45.7036,72.4927,0.0,-0.006852686836017863,False
1:156000001-156500000,1,156000001.0,156500000.0,100.0,50.444599999999994,84.0368,0.10859999999999999,0.0358615944836117,False
1:156500001-157000000,1,156500001.0,157000000.0,100.0,50.409000000000006,89.9705,0.0,0.017520630371787416,True
1:157000001-157500000,1,157000001.0,157500000.0,100.0,43.8532,84.0337,0.015,-0.0034220765669919495,False
1:157500001-158000000,1,157500001.0,158000000.0,100.0,40.7636,89.8645,0.0,-0.0050939433975272785,True
1:158000001-158500000,1,158000001.0,158500000.0,100.0,40.583200000000005,83.4747,0.0,0.001035090399729488,True
1:158500001-159000000,1,158500001.0,159000000.0,100.0,37.2336,89.2166,0.0,0.02193138189939925,True
1:159000001-159500000,1,159000001.0,159500000.0,100.0,39.0176,87.48089999999999,0.0,0.02773622160749656,True
1:159500001-160000000,1,159500001.0,160000000.0,100.0,43.1204,87.8732,0.0,0.028642872025781307,True
1:160000001-160500000,1,160000001.0,160500000.0,100.0,45.1512,89.2184,0.0,0.04083602326195035,True
1:160500001-161000000,1,160500001.0,161000000.0,100.0,43.1038,80.8553,0.0,0.0593313340285917,True
1:161000001-161500000,1,161000001.0,161500000.0,100.0,47.6226,76.155,0.0,0.030895836274538735,True
1:161500001-162000000,1,161500001.0,162000000.0,100.0,41.5426,79.0636,0.0,-0.0695846477290471,True
1:162000001-162500000,1,162000001.0,162500000.0,100.0,42.126000000000005,89.6603,0.0,0.023029979319153293,True
1:162500001-163000000,1,162500001.0,163000000.0,100.0,40.0574,87.7405,0.0,-0.009349967011895721,True
1:163000001-163500000,1,163000001.0,163500000.0,100.0,37.8556,92.14179999999999,0.0,0.002455215646069986,True
1:163500001-164000000,1,163500001.0,164000000.0,100.0,37.363,89.3809,0.0,0.01385838538194517,True
1:164000001-164500000,1,164000001.0,164500000.0,100.0,37.607800000000005,87.3649,0.0,-0.017293115795582736,True
1:164500001-165000000,1,164500001.0,165000000.0,100.0,41.2594,93.15780000000001,0.0,-0.006327673626061958,True
1:165000001-165500000,1,165000001.0,165500000.0,100.0,42.4948,93.7088,0.0,0.014243562556116918,True
1:165500001-166000000,1,165500001.0,166000000.0,100.0,41.891600000000004,86.4742,0.0,0.01314416614066427,True
1:166000001-166500000,1,166000001.0,166500000.0,100.0,41.0618,83.1964,0.0,0.03484100112977029,True
1:166500001-167000000,1,166500001.0,167000000.0,100.0,39.333,88.3878,0.0126,0.001573076668252682,False
1:167000001-167500000,1,167000001.0,167500000.0,100.0,41.7984,92.1624,0.0,-0.0046554610656524,True
1:167500001-168000000,1,167500001.0,168000000.0,100.0,41.8192,87.4214,0.0,0.02322297650028382,True
1:168000001-168500000,1,168000001.0,168500000.0,100.0,41.5916,88.87819999999999,0.0,0.007872920782256987,True
1:168500001-169000000,1,168500001.0,169000000.0,100.0,39.4702,88.4899,0.0286,0.05330170234745779,False
1:169000001-169500000,1,169000001.0,169500000.0,100.0,37.8728,87.56439999999999,0.0,0.016663794434094714,True
1:169500001-170000000,1,169500001.0,170000000.0,100.0,38.199600000000004,89.2576,0.0458,0.045152424039084704,False
1:170000001-170500000,1,170000001.0,170500000.0,100.0,37.6112,85.3895,0.0,0.03622947150871503,True
1:170500001-171000000,1,170500001.0,171000000.0,100.0,38.0918,88.3131,0.0,0.009813387165475529,True
1:171000001-171500000,1,171000001.0,171500000.0,100.0,39.7368,84.5129,0.0,-0.029587122640395258,True
1:171500001-172000000,1,171500001.0,172000000.0,100.0,39.760600000000004,87.53269999999999,0.0,-0.010772695516960196,True
1:172000001-172500000,1,172000001.0,172500000.0,100.0,37.829,88.48660000000001,0.0,0.07005971872059802,True
1:172500001-173000000,1,172500001.0,173000000.0,100.0,38.4704,88.9753,0.0,0.04240986685409376,True
1:173000001-173500000,1,173000001.0,173500000.0,100.0,39.4716,83.7278,0.0,0.047882454927947404,True
1:173500001-174000000,1,173500001.0,174000000.0,100.0,39.663,79.7029,0.0322,0.008808171766780615,False
1:174000001-174500000,1,174000001.0,174500000.0,100.0,37.843199999999996,83.43979999999999,0.0,0.01261106230927378,True
1:174500001-175000000,1,174500001.0,175000000.0,100.0,38.769999999999996,80.28659999999999,0.0,0.03791336492031605,True
1:175000001-175500000,1,175000001.0,175500000.0,100.0,43.2464,90.1968,0.0,0.05023072486079272,True
1:175500001-176000000,1,175500001.0,176000000.0,100.0,42.520599999999995,92.8881,0.0,0.01732588847152683,True
1:176000001-176500000,1,176000001.0,176500000.0,100.0,38.0232,85.91,0.0,-0.014036428879953267,True
1:176500001-177000000,1,176500001.0,177000000.0,100.0,40.458800000000004,95.2195,0.0,0.007526353379202266,True
1:177000001-177500000,1,177000001.0,177500000.0,100.0,40.5778,93.2162,0.0,-0.0002801412733773323,True
1:177500001-178000000,1,177500001.0,178000000.0,100.0,40.823,87.457,0.0,0.01854244252655135,True
1:178000001-178500000,1,178000001.0,178500000.0,100.0,38.9028,89.0544,0.0,-0.0070935334471650124,True
1:178500001-179000000,1,178500001.0,179000000.0,100.0,40.8252,85.2673,0.0,0.0015435687741880422,True
1:179000001-179500000,1,179000001.0,179500000.0,100.0,41.1432,79.9931,0.0,-0.019003399072430427,True
1:179500001-180000000,1,179500001.0,180000000.0,100.0,40.461999999999996,85.8387,0.0,0.01504377118301714,True
1:180000001-180500000,1,180000001.0,180500000.0,100.0,41.404999999999994,89.39,0.0,-0.021771901287277295,True
1:180500001-181000000,1,180500001.0,181000000.0,100.0,40.8968,87.6447,0.0,-0.0025259962417786275,True
1:181000001-181500000,1,181000001.0,181500000.0,100.0,44.961600000000004,89.3,0.0,0.054951606129867825,True
1:181500001-182000000,1,181500001.0,182000000.0,100.0,41.714800000000004,89.1429,0.0,0.033608685880740174,True
1:182000001-182500000,1,182000001.0,182500000.0,100.0,42.5336,88.5074,0.01,0.00536930790590473,False
1:182500001-183000000,1,182500001.0,183000000.0,100.0,41.3266,89.8039,0.0,0.011008647109508218,True
1:183000001-183500000,1,183000001.0,183500000.0,100.0,41.6954,89.8019,0.0,0.02593276062614458,True
1:183500001-184000000,1,183500001.0,184000000.0,100.0,40.5828,89.7531,0.0,0.03783570197708197,True
1:184000001-184500000,1,184000001.0,184500000.0,100.0,39.9952,90.1283,0.0,0.028949324959630096,True
1:184500001-185000000,1,184500001.0,185000000.0,100.0,39.792,88.7161,0.0,0.011802345253437818,True
1:185000001-185500000,1,185000001.0,185500000.0,100.0,38.4252,87.87610000000001,0.0,0.018693589220452278,True
1:185500001-186000000,1,185500001.0,186000000.0,100.0,36.9932,88.3332,0.0,0.042466614231283395,True
1:186000001-186500000,1,186000001.0,186500000.0,100.0,36.5186,90.0867,0.0,0.021390401086751387,True
1:186500001-187000000,1,186500001.0,187000000.0,100.0,36.8946,88.93900000000001,0.0,-0.0018744336871106548,True
1:187000001-187500000,1,187000001.0,187500000.0,100.0,35.6672,91.24759999999999,0.0,0.003288635347983737,True
1:187500001-188000000,1,187500001.0,188000000.0,100.0,35.7594,88.0321,0.0,-0.017289966000198775,True
1:188000001-188500000,1,188000001.0,188500000.0,100.0,34.236,93.3549,0.0,0.0009332789063979385,True
1:188500001-189000000,1,188500001.0,189000000.0,100.0,34.2782,90.1689,0.0,-0.018140613598190136,True
1:189000001-189500000,1,189000001.0,189500000.0,100.0,34.013799999999996,87.7994,0.0,-0.011608886661904017,True
1:189500001-190000000,1,189500001.0,190000000.0,100.0,33.9522,92.61070000000001,0.0,-0.020404958635966475,True
1:190000001-190500000,1,190000001.0,190500000.0,100.0,33.31,95.1057,0.0,0.02840183272430763,True
1:190500001-191000000,1,190500001.0,191000000.0,100.0,33.978199999999994,92.4965,0.0,0.008866363961803847,True
1:191000001-191500000,1,191000001.0,191500000.0,100.0,34.1534,89.27000000000001,0.0,0.006254302553794444,True
1:191500001-192000000,1,191500001.0,192000000.0,100.0,34.4618,93.00110000000001,0.0,0.03716997074565509,True
1:192000001-192500000,1,192000001.0,192500000.0,100.0,35.042,91.6071,0.0,0.05970017536081118,True
1:192500001-193000000,1,192500001.0,193000000.0,100.0,37.4552,89.2664,0.0,0.0614198147004561,True
1:193000001-193500000,1,193000001.0,193500000.0,100.0,37.0056,91.1667,0.0,0.019389158697798337,True
1:193500001-194000000,1,193500001.0,194000000.0,100.0,35.976,89.0464,0.0,0.01666089031041884,True
1:194000001-194500000,1,194000001.0,194500000.0,100.0,34.860400000000006,90.9964,0.0,-0.012148094602233428,True
1:194500001-195000000,1,194500001.0,195000000.0,100.0,33.9918,91.1901,0.0,-0.004309150081541702,True
1:195000001-195500000,1,195000001.0,195500000.0,100.0,33.922799999999995,92.1336,0.0,-0.004795047513998063,True
1:195500001-196000000,1,195500001.0,196000000.0,100.0,34.4912,91.0617,0.0,-7.647478317202028e-05,True
1:196000001-196500000,1,196000001.0,196500000.0,100.0,34.4908,91.0696,0.0,0.03244116961570542,True
1:196500001-197000000,1,196500001.0,197000000.0,100.0,35.361399999999996,79.00399999999999,0.0,,False
1:197000001-197500000,1,197000001.0,197500000.0,100.0,35.8692,92.08030000000001,0.0,0.014827453246850086,True
1:197500001-198000000,1,197500001.0,198000000.0,100.0,36.708800000000004,88.2641,0.0,-0.006012091519150553,True
1:198000001-198500000,1,198000001.0,198500000.0,100.0,36.443599999999996,91.3348,0.0,0.06487872986525411,True
1:198500001-199000000,1,198500001.0,199000000.0,100.0,35.355799999999995,94.3661,0.0,,False
1:199000001-199500000,1,199000001.0,199500000.0,100.0,35.888,92.8009,0.0,0.042316730249921,True
1:199500001-200000000,1,199500001.0,200000000.0,100.0,38.6006,84.37259999999999,0.0,-0.010732166827157053,True
1:200000001-200500000,1,200000001.0,200500000.0,100.0,41.3202,87.6401,0.0268,0.012440227705335705,False
1:200500001-201000000,1,200500001.0,201000000.0,100.0,43.051,86.7866,0.0,-0.024525288644922205,True
1:201000001-201500000,1,201000001.0,201500000.0,100.0,50.297599999999996,91.8863,0.5075999999999999,0.02894501254768367,False
1:201500001-202000000,1,201500001.0,202000000.0,100.0,47.2562,89.0618,0.0,0.023576070820777284,True
1:202000001-202500000,1,202000001.0,202500000.0,100.0,46.0708,75.0462,0.0,-0.050609409781173176,True
1:202500001-203000000,1,202500001.0,203000000.0,100.0,45.0214,82.5904,0.0,-0.0029836821931883417,True
1:203000001-203500000,1,203000001.0,203500000.0,100.0,48.1294,90.7569,0.0,0.035395700210287595,True
1:203500001-204000000,1,203500001.0,204000000.0,100.0,44.686,81.36280000000001,0.0,0.021170739273001837,True
1:204000001-204500000,1,204000001.0,204500000.0,100.0,48.504799999999996,90.2213,0.0,0.03137832302536647,True
1:204500001-205000000,1,204500001.0,205000000.0,100.0,47.0264,93.7953,0.0,0.024148437841174486,True
1:205000001-205500000,1,205000001.0,205500000.0,100.0,48.067,87.3099,0.0,0.013533479138977733,True
1:205500001-206000000,1,205500001.0,206000000.0,84.5414,45.90153463273615,84.6847,0.0,0.0006006183041751267,True
1:206000001-206500000,1,206000001.0,206500000.0,55.458600000000004,43.095931018814035,61.3178,0.0,-0.04061627184944927,False
1:206500001-207000000,1,206500001.0,207000000.0,100.0,45.7674,83.8724,0.0,-0.000549399549928109,True
1:207000001-207500000,1,207000001.0,207500000.0,100.0,41.632799999999996,90.5402,0.0,0.03706824737138115,True
1:207500001-208000000,1,207500001.0,208000000.0,100.0,39.5848,78.8951,0.0,-0.022843925875427107,True
1:208000001-208500000,1,208000001.0,208500000.0,100.0,45.7064,96.2761,0.0,0.028987016166516,True
1:208500001-209000000,1,208500001.0,209000000.0,100.0,40.6576,92.9232,0.0,0.016450918176778462,True
1:209000001-209500000,1,209000001.0,209500000.0,100.0,40.253,90.34450000000001,0.0146,0.0076422345404270065,False
1:209500001-210000000,1,209500001.0,210000000.0,100.0,43.8574,94.5185,0.0,0.018674353675135258,True
1:210000001-210500000,1,210000001.0,210500000.0,100.0,39.6584,87.6353,0.0,-0.041263310436233214,True
1:210500001-211000000,1,210500001.0,211000000.0,100.0,42.6134,91.8913,0.0346,0.008592310251793522,False
1:211000001-211500000,1,211000001.0,211500000.0,100.0,39.994600000000005,79.9099,0.0,0.03407387131229789,True
1:211500001-212000000,1,211500001.0,212000000.0,100.0,43.6648,84.38560000000001,0.0494,0.01570832198303007,False
1:212000001-212500000,1,212000001.0,212500000.0,100.0,41.6192,85.79769999999999,0.0,0.019897508764500804,True
1:212500001-213000000,1,212500001.0,213000000.0,100.0,43.7594,87.1505,0.0,0.01972678351782431,True
1:213000001-213500000,1,213000001.0,213500000.0,100.0,40.5604,83.7872,0.0,0.013809631854554083,True
1:213500001-214000000,1,213500001.0,214000000.0,100.0,42.0128,90.5621,0.0,0.027920527270135498,True
1:214000001-214500000,1,214000001.0,214500000.0,100.0,40.899,95.0531,0.0,0.004733447259808066,True
1:214500001-215000000,1,214500001.0,215000000.0,100.0,40.4142,88.859,0.0,-0.011701737249084965,True
1:215000001-215500000,1,215000001.0,215500000.0,100.0,37.2252,92.7756,0.0,-0.004946265959292262,True
1:215500001-216000000,1,215500001.0,216000000.0,100.0,37.228,89.6802,0.0,-0.011979157887733627,True
1:216000001-216500000,1,216000001.0,216500000.0,100.0,35.9212,92.4049,0.0,0.002518397020392804,True
1:216500001-217000000,1,216500001.0,217000000.0,100.0,36.689,94.8279,0.0,-0.010286074878393336,True
1:217000001-217500000,1,217000001.0,217500000.0,100.0,38.7148,94.7455,0.0,-0.03207687474248638,True
1:217500001-218000000,1,217500001.0,218000000.0,100.0,36.7962,89.6838,0.0,-0.0275498142878981,True
1:218000001-218500000,1,218000001.0,218500000.0,100.0,37.7328,92.0899,0.0,-0.03623872446299542,True
1:218500001-219000000,1,218500001.0,219000000.0,100.0,39.374199999999995,89.86370000000001,0.0,-0.004430099313117386,True
1:219000001-219500000,1,219000001.0,219500000.0,100.0,36.5916,93.55290000000001,0.0,0.0017195721879273984,True
1:219500001-220000000,1,219500001.0,220000000.0,100.0,38.9186,90.3189,0.0,0.0029440428277748287,True
1:220000001-220500000,1,220000001.0,220500000.0,100.0,39.2362,82.9529,0.0072,-0.0046971976914166325,False
1:220500001-221000000,1,220500001.0,221000000.0,100.0,40.8508,89.5544,0.0,-0.021605742112392134,True
1:221000001-221500000,1,221000001.0,221500000.0,100.0,39.187,90.67309999999999,0.0,0.0018762701615797628,True
1:221500001-222000000,1,221500001.0,222000000.0,100.0,38.760600000000004,93.7677,0.0,0.033952193679016696,True
1:222000001-222500000,1,222000001.0,222500000.0,100.0,40.3644,89.7381,0.0,0.0285343758104879,True
1:222500001-223000000,1,222500001.0,223000000.0,100.0,40.9906,81.3848,0.0222,0.0343127312022774,False
1:223000001-223500000,1,223000001.0,223500000.0,100.0,42.3584,86.9636,0.0204,-0.004419411350773006,False
1:223500001-224000000,1,223500001.0,224000000.0,90.0,45.56822222222222,86.185,0.0,0.006172909985589281,True
1:224000001-224500000,1,224000001.0,224500000.0,100.0,42.309799999999996,61.4727,0.9740000000000001,,False
1:224500001-225000000,1,224500001.0,225000000.0,100.0,43.176199999999994,89.2603,0.0,0.005972860990289042,True
1:225000001-225500000,1,225000001.0,225500000.0,100.0,38.1522,78.5424,0.0,0.023987615800999063,True
1:225500001-226000000,1,225500001.0,226000000.0,100.0,42.0814,85.5801,0.0,-0.026312550247255317,True
1:226000001-226500000,1,226000001.0,226500000.0,100.0,46.2594,82.0724,0.0,-0.02061268217635115,True
1:226500001-227000000,1,226500001.0,227000000.0,100.0,47.206399999999995,90.0684,0.0,0.021669801505970865,True
1:227000001-227500000,1,227000001.0,227500000.0,100.0,40.6112,87.921,0.0,-0.028924342412401105,True
